,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
35,550237,1942419,550237,Oben Flats St. Clair West,2450 - 3500,Apartment,"950, 830, 610, 900",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/550237/thumber_9468641.v.87e6602bf47aeca85f235989637864db.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/550237/thumber_9468641.v.87e6602bf47aeca85f235989637864db.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/550237/slide_9468641.v.87e6602bf47aeca85f235989637864db.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/550237,43.684167900000,-79.421046800000,619e890733ffc40fd8c48cdecd5765be,109 Vaughan Road,False,Toronto,Ontario,109 Vaughan Road,,,3656005566,4162434903,Phone||Text||Email,https://www.obenpm.com/available-for-rent/st-clair-west,1,,Long Term,"underground, covered",active,,3,RSYNC,1,1 - 2,No,1 - 2,True,True,['Heat'],['Storage Lockers']
36,454573,1402324,454573,95 Redpath - Yonge and Eglinton,1850 - 2725,Apartment,"730, 800, 675, 400",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454573/thumber_10175592.v.82629ae6f299e3cf6d1f994da9416af2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454573/thumber_10175592.v.82629ae6f299e3cf6d1f994da9416af2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454573/slide_10175592.v.82629ae6f299e3cf6d1f994da9416af2.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/454573,43.706943200000,-79.392134900000,d56b98f2bec794fd21e03cfeaa67cc69,95 Redpath Ave.,False,Toronto,Ontario,95 Redpath Ave.,,,3656556867,,Phone||Text||Email,https://www.compten.ca/residential/redpath-tower,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,https://tourswidget.rentsync.com?buildingId=1177&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,1,studio - 2,No,1,False,False,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Fridge', 'Oven/Stove']"
37,546596,1929232,546596,Deluxe Toronto Apartment Rentals - Ask About 1 1/2 Months Free With New Leases,2384 - 3524,Apartment,"700, 950, 1250",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/546596/thumber_11332942.v.43bf6f70f2a27bbe08dc5402fab5fd28.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/546596/thumber_11332942.v.43bf6f70f2a27bbe08dc5402fab5fd28.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/546596/slide_11332942.v.43bf6f70f2a27bbe08dc5402fab5fd28.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/546596,43.703412155584,-79.440849683992,3d6501aa373082368d6c4deb75de6999,145 Marlee Ave,False,Toronto,Ontario,145 Marlee Ave,,,6473707268,,Phone||Text||Email,https://www.roseburysquare.com/suites/rosebury-square,1,,Long Term,"covered, underground, outdoor",active,https://tourswidget.rentsync.com?buildingId=13517&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,1,1 - 3,No,1 - 2,True,True,['Heat'],"['Elevator', 'Laundry - Shared', 'Fridge', 'Oven/Stove']"
38,429889,405548,429889,Gerrard Residences,1749 - 2299,Apartment,"454, 607",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/429889/thumber_6289103.v.509ea8642ea98b3412cd202ad6c231cc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/429889/thumber_6289103.v.509ea8642ea98b3412cd202ad6c231cc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/429889/slide_6289103.v.509ea8642ea98b3412cd202ad6c231cc.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/429889,43.659781300000,-79.380388700000,75281548da43c224cca1fd1ab6c0ebc5,40 Gerrard St. E,False,Toronto,Ontario,40 Gerrard St. E,,,6476978367,,Phone||Text||Email,http://mapleleafapartments.ca/?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Gerrard%20Residences,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,1,studio - 1,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
39,442412,1341901,442412,Davisville Village Apartments,1845 - 2315,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/442412/thumber_11395946.v.f172097780d853c0283d1f70373fced4.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/442412/thumber_11395946.v.f172097780d853c0283d1f70373fced4.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/442412/slide_11395946.v.f172097780d853c0283d1f70373fced4.jpg,/on/toronto/rentals/apartment/1-bedroom/442412,43.698404300000,-79.394824500000,f68b479a419272909e3dba6d01e2738d,33 Davisville Avenue,False,Toronto,Ontario,33 Davisville Avenue,,,2893017752,,Phone||Text||Email,https://www.rpmsi.ca/property/davisville-village-apartments-33-davisville/,1,,Long Term,,active,,3,RSYNC,1,studio - 1,No,1,False,False,False,
40,544855,1922885,544855,Elm Place,1699 - 2350,Apartment,240,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/544855/thumber_11313009.v.1d8c29e07b068aa088c851dc4cf35e0b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/544855/thumber_11313009.v.1d8c29e07b068aa088c851dc4cf35e0b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/544855/slide_11313009.v.1d8c29e07b068aa088c851dc4cf35e0b.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/544855,43.656073000000,-79.391331000000,1126522b5f7696f78a0f032b1cc85257,200-222 Elm Street,False,Toronto,Ontario,200-222 Elm Street,,,6479059898,,Phone||Text||Email,https://www.sterlingkaramar.com/apartments-for-rent/elm-place,1,,Long Term,,active,,3,RSYNC,1,studio - 1,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Fridge', 'Oven/Stove', 'Laundry - Shared']"
41,376787,179035,376787,Rent in the heart of Yonge-Eglinton,2631 - 3000,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/376787/thumber_5505727.v.426161c7bf40e1b07566b557641678a4.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/376787/thumber_5505727.v.426161c7bf40e1b07566b557641678a4.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/376787/slide_5505727.v.426161c7bf40e1b07566b557641678a4.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/376787,43.707942600000,-79.397860700000,ec5bfa9ab3a3de9e8aff51c957a08941,15 Roehampton Ave,False,Toronto,Ontario,15 Roehampton Ave,,,6476913576,,Phone||Text||Email,http://www.ecentralliving.com/via-toronto-rentals,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,1 - 2,No,1 - 2,False,False,False,"['Storage Lockers', 'Fridge', 'Dishwasher', 'Oven/Stove']"
42,502247,1343758,502247,Elevated and Stylish Rental Living,2662 - 4212,Apartment,"495, 602, 856, 904, 608, 877, 587, 931, 705, 545, 708, 875",Immediate,"November 29, February 07, January 07, Immediate, December 03, March 07, December 07, December 14",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/502247/thumber_11191440.v.cdc47b82d2e15b3f04814b8ff5fadbd2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/502247/thumber_11191440.v.cdc47b82d2e15b3f04814b8ff5fadbd2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/502247/slide_11191440.v.cdc47b82d2e15b3f04814b8ff5fadbd2.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/502247,43.644891400000,-79.394546900000,789f7e483f92ac3f6fcfc0c2e539bb02,57 Spadina,False,Toronto,Ontario,57 Spadina,,,2897242058,,Phone||Text||Email,http://liveatthetaylor.com?rccustomid=NTAwNTc%3d-dP8k3VW0PsA%3d,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,1 - 2,"No, Yes",1 - 2,True,True,False,"['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
43,528441,1822509,528441,Kingsway Village Square on Prince Edward,2200 - 4600,Apartment,"1237, 676, 714, 687, 538, 846",Immediate,"December 01, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/528441/thumber_8911923.v.38a07903f5b42153fb4460c073fa9082.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/528441/thumber_8911923.v.38a07903f5b42153fb4460c073fa9082.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/528441/slide_8911923.v.38a07903f5b42153fb4460c073fa9082.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/528441,43.660422800000,-79.509974600000,cc5e9b99a4257f84052cb211340cee51,571 Prince Edward Drive North,False,Toronto,Ontario,571 Prince Edward Drive North,,,3656546457,,Phone||Text||Email,https://kingswayvillagesquare.ca/,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,1,1 - 2,"Yes, No",1 - 2,True,True,False,"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Air Conditioning']"
44,343048,392496,343048,Bretton Place,1 - 4575,Apartment,"452, 684, 750, 472, 423, 681, 1186, 609, , 1137, 835",Immediate,"December 07, Immediate, January 07, February 07",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/343048/thumber_8550174.v.91b5b33a6c9f8b788c684882106d671d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/343048/thumber_8550174.v.91b5b33a6c9f8b788c684882106d671d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/343048/slide_8550174.v.91b5b33a6c9f8b788c684882106d671d.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/343048,43.685763000000,-79.391121000000,f2addeeb457bc37dbf733f183002603a,44 Jackes Avenue,False,Toronto,Ontario,44 Jackes Avenue,,,2264063899,,Phone||Text||Email,https://www.quadrealres.com/apartments/on/toronto/bretton-place-2/?utm_source=infinitybundle,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,1,studio - 3,No,1 - 2,True,True,False,"['Dishwasher', 'Microwave', 'In-suite Storage', 'Balcony']"
45,338362,392496,338362,Residences on Bloor,1900 - 3170,Apartment,"716, 825, 326, 470, 670",Immediate,"December 07, Immediate, January 07, March 07, February 07, November 29",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/338362/thumber_8550155.v.1ab041caa5ff030adbd10e3231801840.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/338362/thumber_8550155.v.1ab041caa5ff030adbd10e3231801840.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/338362/slide_8550155.v.1ab041caa5ff030adbd10e3231801840.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/338362,43.671323000000,-79.380831000000,799191afa7f45825e5c3dcc93a9f4fb9,235 Bloor Street East,False,Toronto,Ontario,235 Bloor Street East,,,3656515564,,Phone||Text||Email,https://www.quadrealres.com/apartments/on/toronto/residences-on-bloor-0/?utm_source=infinitybundle,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,1,studio - 2,No,1 - 2,True,True,"['Water', 'Heat']","['Hardwood Floors', 'Storage Lockers', 'Laundry - Shared']"
46,379361,526006,379361,Premium Urban Rental Suites in the Heart of Davisville Village,2300 - 3200,Apartment,"510, 533, 613, 509, 573, 488, 698, 524, 500, 537, 607, 762, 534, 639",Immediate,"November 30, January 15, December 31, Immediate, December 15, January 22",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379361/thumber_11342728.v.add9943efb5aaca5850ef3cb512b8fe1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379361/thumber_11342728.v.add9943efb5aaca5850ef3cb512b8fe1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/379361/slide_11342728.v.add9943efb5aaca5850ef3cb512b8fe1.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/379361,43.698903100000,-79.392896400000,cb8a5f82043dca26143559f44b2c94fb,118 Balliol Street,False,Toronto,Ontario,118 Balliol Street,,,6474926410,,Phone||Text||Email,http://www.shiplake.com/balliol-park?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Balliol%20Park,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,1 - 2,No,1 - 2,True,True,False,"['Balcony', 'Laundry - In Suite']"
47,383122,526006,383122,Elevated Premium Urban Rentals in the heart of Young & Eglinton,2125 - 3145,Apartment,"497, 505, 514, 504, 527, 491, 560, 417, 492, 652, 542, 766",Immediate,"December 15, March 15, February 15, December 12, January 15, Immediate, January 20, January 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/383122/thumber_11342713.v.c38c66416047662f057644b114ce6f68.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/383122/thumber_11342713.v.c38c66416047662f057644b114ce6f68.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/383122/slide_11342713.v.c38c66416047662f057644b114ce6f68.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/383122,43.705655080356,-79.393608338623,8184713150a5199d22b870c7407e6dcc,44 Lillian Street,False,Toronto,Ontario,44 Lillian Street,,,6473709687,,Phone||Text||Email,https://www.shiplake.com/lillian-park?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Lillian%20Park,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,studio - 2,No,1 - 2,True,True,False,"['Balcony', 'Laundry - In Suite', 'Oven/Stove', 'Fridge']"
0,383122,526006,383122,Elevated Premium Urban Rentals in the heart of Young & Eglinton,2125 - 3145,Apartment,"497, 505, 514, 504, 527, 491, 560, 417, 492, 652, 542, 766",Immediate,"December 15, March 15, February 15, December 12, January 15, Immediate, January 20, January 30",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/383122/thumber_11342713.v.c38c66416047662f057644b114ce6f68.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/383122/thumber_11342713.v.c38c66416047662f057644b114ce6f68.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/383122/slide_11342713.v.c38c66416047662f057644b114ce6f68.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/383122,43.705655080356,-79.393608338623,8184713150a5199d22b870c7407e6dcc,44 Lillian Street,False,Toronto,Ontario,44 Lillian Street,,,6473709687,,Phone||Text||Email,https://www.shiplake.com/lillian-park?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Lillian%20Park,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,studio - 2,No,1 - 2,True,True,False,"['Balcony', 'Laundry - In Suite', 'Oven/Stove', 'Fridge']"
1,567465,495240,567465,70 Spadina Road,1725 - 3357,Apartment,"559, 376, 352, 526, 428, 336, 408, 338, 768, 738",Immediate,"December 01, Immediate, January 01, November 29",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567465/thumber_11343632.v.63ba3c577d8efa9bf26d6d342de95940.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567465/thumber_11343632.v.63ba3c577d8efa9bf26d6d342de95940.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/567465/slide_11343632.v.63ba3c577d8efa9bf26d6d342de95940.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567465,43.670492600000,-79.405693900000,8ba0952fe68aa7d91c4041a0daa01dcd,70 Spadina Road,False,Toronto,Ontario,70 Spadina Road,,,6479057409,,Phone||Text||Email,https://www.70spadinaroad.com/,1,,Long Term,,active,,3,RSYNC,1,studio - 1,No,1,True,True,['Heat'],"['Elevator', 'In-suite Storage', 'Dishwasher', 'Microwave']"
2,432898,455305,432898,890 Mount Pleasant Apartments,1750 - 2525,Apartment,"332, 527, 648",Immediate,"December 01, Immediate, January 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/432898/thumber_11332489.v.7f02c0b5b1a78710c54e4d8983fb1848.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/432898/thumber_11332489.v.7f02c0b5b1a78710c54e4d8983fb1848.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/432898/slide_11332489.v.7f02c0b5b1a78710c54e4d8983fb1848.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/432898,43.710736492528,-79.391194657672,2e8d3e348076760793f78f160185eb16,890 Mount Pleasant Road,False,Toronto,Ontario,890 Mount Pleasant Road,,,2893022168,,Phone||Text||Email,https://www.homestead.ca/apartments/890-mount-pleasant-road-toronto?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=890%20Mount%20Pleasant%20Apartments,1,Non-Smoking,Long Term,"underground, outdoor",active,https://tourswidget.rentsync.com?buildingId=279&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,1,studio - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Fridge', 'Oven/Stove']"
3,523929,1784801,523929,448 Spadina Road,1845 - 1845,Apartment,,Immediate,"December 15, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/523929/thumber_11193009.v.8311ab9be7f1e75a5e658a8124a18535.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/523929/thumber_11193009.v.8311ab9be7f1e75a5e658a8124a18535.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/523929/slide_11193009.v.8311ab9be7f1e75a5e658a8124a18535.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/523929,43.689321521837,-79.413196567459,5cf96c461f1bc665c21b9172fe80c5ca,448 Spadina Road,False,Toronto,Ontario,448 Spadina Road,,,6479579088,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,1 - 1,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
4,415748,1245258,415748,North York rental apartments in walkable location steps to Subway Station,2735 - 3120,Apartment,"490, 790, 565, 765",Immediate,"December 01, Immediate",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/415748/thumber_10340007.v.4bc05fe83805142a95011c914c164cb5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/415748/thumber_10340007.v.4bc05fe83805142a95011c914c164cb5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/415748/slide_10340007.v.4bc05fe83805142a95011c914c164cb5.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415748,43.765046000000,-79.413860800000,45d8ecf3ed56e65375b7de8609afe0b7,151 Beecroft Road,False,Toronto,Ontario,151 Beecroft Road,,,6473601642,,Phone||Text||Email,https://rent.concertproperties.com/north-york/prelude-toronto,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,1,1 - 2,No,1,True,True,['Water'],"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
5,415747,1245258,415747,Stylish downtown Toronto apartments for rent in desirable Corktown,1950 - 3995,Apartment,"367, 555, 553, ",Immediate,"December 01, Immediate, January 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/415747/thumber_10340005.v.5667ab6b6db1b82e12042a7e625ddf9a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/415747/thumber_10340005.v.5667ab6b6db1b82e12042a7e625ddf9a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/415747/slide_10340005.v.5667ab6b6db1b82e12042a7e625ddf9a.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415747,43.654728600000,-79.365945400000,ef5bdb229781dd6e7647f068a3927a72,132 Berkeley Street,False,Toronto,Ontario,132 Berkeley Street,,,6473711142,,Phone||Text||Email,https://rent.concertproperties.com/toronto/one32,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,1,studio - 3,No,1 - 2,True,True,['Heat'],"['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
6,563745,2009693,563745,"Large Renovated Bachelor, 1 & 2BR Units For Rent - Downtown Toronto",1550 - 2550,Apartment,", 660",December 01,"March 01, January 01, December 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563745/thumber_9867725.v.816aa50dbe842801d5900800e2103f62.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563745/thumber_9867725.v.816aa50dbe842801d5900800e2103f62.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563745/slide_9867725.v.816aa50dbe842801d5900800e2103f62.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/563745,43.669761500000,-79.370402800000,a300a08bae5f233939ea085b7f26c82e,650 Parliament Street,False,Toronto,Ontario,650 Parliament Street,,,3656055833,,Phone||Text||Email,https://wpsq.ca/,1,Smoking Allowed,Long Term,underground,active,,3,RSYNC,1,studio - 2,No,1,True,True,['Heat'],"['Elevator', 'Laundry - Shared', 'Zero-Step Entrance', 'Fridge']"
7,572313,2009693,572313,"Large Renovated Studio, 1, 2 & 3BR Units For Rent - Downtown Toronto",1800 - 3300,Apartment,,December 01,"December 01, January 01, March 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/572313/thumber_10147816.v.ae12a3a747cfa8af3124256d91b17308.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/572313/thumber_10147816.v.ae12a3a747cfa8af3124256d91b17308.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/572313/slide_10147816.v.ae12a3a747cfa8af3124256d91b17308.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/572313,43.669128800000,-79.371766600000,b3e0223b3f641a4777b9ccbeb0b58f6f,260 Wellesley Street East,False,Toronto,Ontario,260 Wellesley Street East,,,3656065373,6472083492,Phone||Text||Email,http://www.wpsq.ca,1,,Long Term,underground,active,,3,RSYNC,1,1 - 3,No,1,True,True,['Heat'],"['Elevator', 'Laundry - Shared', 'Zero-Step Entrance', 'Fridge']"
8,573330,495240,573330,4979 Bathurst St,2243,Apartment,733,December 14,December 14,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573330/thumber_11211124.v.3ab31d635059668b64bc72c0f00aa782.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573330/thumber_11211124.v.3ab31d635059668b64bc72c0f00aa782.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573330/slide_11211124.v.3ab31d635059668b64bc72c0f00aa782.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/573330,43.775299800000,-79.442933900000,642aa2641d6d4fd2e7fbbea91e2a55c1,4979 Bathurst St,False,Toronto,Ontario,4979 Bathurst St,,,6475591205,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,1,1,No,1,True,True,['Heat'],
